Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Age
Chennai,2015,99000,Diesel,Manual,First,20.93,2982,168.5,7.0,20.5,Toyota,Fortuner,5
Delhi,2014,31200,Petrol,Manual,First,30.429,1197,82.0,5.0,3.9,Hyundai,Grand,6
Chennai,2009,85000,Diesel,Manual,Second,24.150000000000002,1896,105.0,5.0,3.5,Volkswagen,Jetta,11
Hyderabad,2016,60924,Petrol,Automatic,First,25.164300000000004,1499,110.4,5.0,8.3,Ford,EcoSport,4
Chennai,2012,45000,Petrol,Manual,First,33.971000000000004,814,55.2,5.0,2.5,Hyundai,EON,8
Kolkata,2011,44000,Petrol,Automatic,First,30.8315,1198,75.94,5.0,2.65,Nissan,Micra,9
Kochi,2016,30534,Petrol,Automatic,First,30.590000000000003,1199,88.7,5.0,7.42,Honda,Jazz,4
Kochi,2016,46399,Petrol,Manual,First,26.5167,1198,74.0,5.0,4.63,Volkswagen,Polo,4
Kolkata,2008,42000,Petrol,Manual,First,31.717000000000002,796,46.3,5.0,1.09,Maruti,Alto,12
Delhi,2011,67000,Diesel,Manual,First,35.9352,1582,126.32,5.0,3.8,Hyundai,Verna,9
Mumbai,2013,58000,Diesel,Automatic,First,16.1,2148,170.0,5.0,15.75,Mercedes-Benz,E-Class,7
Coimbatore,2015,27000,Petrol,Manual,First,28.2877,1193,88.7,5.0,5.27,Tata,Zest,5
Mumbai,2012,39566,Petrol,Manual,Second,29.624,1198,86.8,5.0,2.75,Honda,Brio,8
Chennai,2016,14980,Diesel,Manual,First,43.953,1498,98.6,5.0,7.4,Honda,Jazz,4
Jaipur,2017,18491,Petrol,Automatic,First,38.752700000000004,998,67.1,5.0,3.9,Maruti,Alto,3
Jaipur,2000,90000,Petrol,Manual,Second,27.853,993,60.0,5.0,0.7,Maruti,Zen,20
Pune,2015,118211,Diesel,Manual,First,36.2894,1396,88.73,5.0,5.9,Hyundai,i20,5
Coimbatore,2016,63316,Diesel,Manual,First,36.547000000000004,1598,118.0,5.0,9.58,Maruti,SX4,4
Delhi,2014,42000,Diesel,Automatic,First,22.878100000000003,2143,203.0,5.0,24.95,Mercedes-Benz,E-Class,6
Kochi,2015,25648,Petrol,Manual,First,22.057,1399,98.82,7.0,4.29,Chevrolet,Enjoy,5
Delhi,2011,67612,Diesel,Automatic,Second,22.878100000000003,2143,203.0,5.0,11.5,Mercedes-Benz,E-Class,9
Mumbai,2016,33000,Diesel,Manual,First,25.76,2179,140.0,7.0,9.65,Mahindra,XUV500,4
Mumbai,2015,20000,Petrol,Manual,First,32.7796,1197,78.9,5.0,3.75,Hyundai,i10,5
Pune,2007,143000,Petrol,Manual,Second,22.862000000000002,1341,82.9,5.0,1.1,Hyundai,Getz,13
Coimbatore,2014,118218,Diesel,Automatic,First,19.4327,2967,241.4,7.0,31.41,Audi,Q7,6
Pune,2012,99000,Diesel,Manual,Third,19.4005,2179,120.0,8.0,6.0,Mahindra,Scorpio,8
Pune,2016,22700,Petrol,Manual,First,30.107,1199,88.7,5.0,5.55,Honda,Jazz,4
Jaipur,2017,28000,Diesel,Manual,First,22.540000000000003,2179,138.1,7.0,10.91,Tata,Safari,3
Kolkata,2014,62000,Diesel,Manual,First,24.311,2179,140.0,7.0,7.25,Mahindra,XUV500,6
Hyderabad,2012,107023,Diesel,Manual,First,35.532700000000006,1199,73.9,5.0,3.9,Volkswagen,Polo,8
Delhi,2012,71082,Diesel,Manual,First,31.073000000000004,1248,73.9,5.0,3.95,Maruti,Swift,8
Mumbai,2013,60000,Diesel,Automatic,First,25.325300000000002,1968,174.33,5.0,22.0,Audi,Q3,7
Delhi,2014,21701,Petrol,Manual,First,37.191,998,67.04,5.0,3.38,Maruti,Celerio,6
Mumbai,2011,56000,Petrol,Manual,First,27.048000000000002,1497,116.3,5.0,3.45,Honda,City,9
Delhi,2016,32450,Petrol,Manual,First,29.946000000000005,1197,81.83,5.0,5.75,Hyundai,i20,4
Jaipur,2016,12500,Petrol,Manual,First,40.523700000000005,799,53.3,5.0,2.75,Renault,KWID,4
Kochi,2019,20483,Diesel,Automatic,First,28.819,2143,136.0,5.0,30.3,Mercedes-Benz,CLA,1
Hyderabad,2014,45800,Diesel,Manual,First,36.547000000000004,1498,89.84,5.0,7.5,Ford,Ecosport,6
Coimbatore,2015,35441,Petrol,Manual,First,29.946000000000005,1197,81.83,5.0,6.87,Hyundai,i20,5
Bangalore,2015,86398,Diesel,Manual,First,20.9139,2494,100.6,7.0,15.2,Toyota,Innova,5
Chennai,2012,150000,Diesel,Manual,First,34.8404,1461,84.8,5.0,3.5,Nissan,Sunny,8
Hyderabad,2014,89000,Diesel,Manual,First,40.572,1248,74.0,5.0,5.85,Maruti,Swift,6
Hyderabad,2010,68375,Petrol,Manual,First,30.590000000000003,998,66.1,5.0,2.5,Maruti,A-Star,10
Pune,2013,52000,Petrol,Manual,First,29.946000000000005,1197,85.8,5.0,3.95,Maruti,Swift,7
Jaipur,2017,39000,Diesel,Automatic,First,28.819,2143,136.0,5.0,27.0,Mercedes-Benz,CLA,3
Bangalore,2014,68000,Petrol,Manual,Second,25.7922,1373,93.7,7.0,6.75,Maruti,Ertiga,6
Jaipur,2007,71000,Petrol,Manual,Second,30.429,998,67.1,5.0,1.5,Maruti,Wagon,13
Hyderabad,2012,72003,Diesel,Manual,First,35.532700000000006,1199,73.9,5.0,3.9,Volkswagen,Polo,8
Hyderabad,2014,135670,Diesel,Manual,First,36.547000000000004,1498,89.84,5.0,6.55,Ford,Ecosport,6
Kochi,2017,65850,Diesel,Manual,First,40.411,1498,98.6,5.0,9.44,Honda,City,3
Coimbatore,2015,53920,Petrol,Manual,First,22.9908,1798,138.03,5.0,10.77,Toyota,Corolla,5
Ahmedabad,2014,58000,Diesel,Manual,First,24.311,2179,140.0,7.0,7.5,Mahindra,XUV500,6
Kolkata,2016,4000,Petrol,Manual,First,39.767,796,47.3,5.0,3.0,Maruti,Alto,4
Chennai,2010,58000,Diesel,Automatic,First,29.9299,2993,265.0,5.0,11.75,BMW,5,10
Kochi,2016,29832,Petrol,Manual,First,33.971000000000004,814,55.2,5.0,3.29,Hyundai,EON,4
Chennai,2016,71156,Diesel,Manual,First,42.8099,1248,74.0,5.0,6.5,Maruti,Swift,4
Delhi,2015,64687,CNG,Manual,First,31.79,998,58.33,5.0,3.8,Maruti,Celerio,5
Hyderabad,2011,54000,Diesel,Automatic,First,26.645500000000002,1968,147.51,5.0,18.0,Audi,A4,9
Bangalore,2009,75000,Petrol,Automatic,Second,22.057,1798,157.75,5.0,4.95,Skoda,Superb,11
Kochi,2015,39208,Petrol,Manual,First,28.2877,1193,88.7,5.0,4.52,Tata,Zest,5
Kolkata,2014,41000,Diesel,Manual,First,27.37,2149,139.07,7.0,8.0,Force,One,6
Coimbatore,2013,38622,Petrol,Manual,First,28.014,1497,117.3,5.0,6.26,Honda,City,7
Chennai,2016,18000,Petrol,Manual,First,27.2895,1498,97.7,5.0,7.5,Nissan,Sunny,4
Mumbai,2011,45000,Petrol,Automatic,First,23.184,1598,103.6,5.0,3.35,Volkswagen,Vento,9
Mumbai,2014,48656,Petrol,Automatic,First,25.3414,1591,121.3,5.0,5.5,Hyundai,Verna,6
Bangalore,2012,79000,Diesel,Automatic,First,35.42,1582,126.2,5.0,5.25,Hyundai,Verna,8
Bangalore,2012,88000,Diesel,Automatic,First,26.645500000000002,1968,140.0,5.0,16.25,Audi,A4,8
Delhi,2009,92000,Petrol,Manual,First,24.955000000000002,1586,103.3,5.0,2.7,Maruti,SX4,11
Chennai,2019,9000,Diesel,Automatic,First,20.3182,2198,158.0,7.0,32.9,Ford,Endeavour,1
Coimbatore,2008,50121,Petrol,Manual,First,32.844,1197,83.11,5.0,3.41,Maruti,Swift,12
Hyderabad,2014,79000,Diesel,Manual,First,38.64,1120,70.0,5.0,4.15,Hyundai,Grand,6
Hyderabad,2014,46000,Diesel,Manual,Second,32.4254,1498,88.8,5.0,5.9,Volkswagen,Polo,6
Pune,2012,100000,Petrol,Automatic,First,16.1,2496,157.7,5.0,11.5,Mercedes-Benz,E-Class,8
Kolkata,2015,41000,Petrol,Manual,First,29.946000000000005,1197,81.83,5.0,4.75,Hyundai,i20,5
Chennai,2015,25000,Petrol,Automatic,First,38.752700000000004,998,67.1,5.0,3.5,Maruti,Alto,5
Pune,2014,71899,Diesel,Manual,First,33.4397,1248,88.76,7.0,7.25,Maruti,Ertiga,6
Mumbai,2016,7100,Petrol,Automatic,First,37.191,998,67.04,5.0,4.35,Maruti,Celerio,4
Coimbatore,2018,38171,Petrol,Automatic,Second,36.225,999,67.0,5.0,4.99,Renault,KWID,2
Bangalore,2013,70359,Diesel,Manual,First,19.4005,2179,120.0,8.0,7.65,Mahindra,Scorpio,7
Chennai,2017,26969,Diesel,Manual,First,35.532700000000006,1199,73.9,5.0,6.9,Volkswagen,Polo,3
Chennai,2011,56500,Diesel,Manual,First,32.2,1399,68.0,5.0,2.9,Ford,Figo,9
Kolkata,2014,40000,Diesel,Manual,First,32.9245,1461,83.8,5.0,5.75,Nissan,Terrano,6
Kolkata,2014,41000,Diesel,Manual,First,27.37,2200,139.01,7.0,8.0,Force,One,6
Kochi,2017,53105,Petrol,Automatic,First,36.225,999,67.0,5.0,4.41,Renault,KWID,3
Mumbai,2013,23000,Diesel,Manual,First,34.0354,1498,103.52,5.0,4.95,Skoda,Rapid,7
Hyderabad,2016,80999,Diesel,Automatic,First,25.76,2179,140.0,7.0,14.4,Mahindra,XUV500,4
Chennai,2012,82000,Diesel,Manual,First,32.2,1399,68.05,5.0,2.95,Ford,Figo,8
Coimbatore,2017,68557,Diesel,Manual,First,25.695600000000002,2523,62.1,7.0,8.14,Mahindra,Bolero,3
Hyderabad,2016,34000,Diesel,Manual,First,33.2304,1498,108.5,5.0,8.45,Volkswagen,Vento,4
Pune,2015,77000,Diesel,Manual,First,20.9139,2494,100.0,8.0,12.5,Toyota,Innova,5
Mumbai,2012,48000,Diesel,Manual,First,24.311,2179,140.0,7.0,6.5,Mahindra,XUV500,8
Coimbatore,2015,28232,Petrol,Manual,Second,25.438000000000002,1499,110.0,5.0,7.72,Ford,Ecosport,5
Chennai,2011,110000,Diesel,Automatic,First,27.305600000000002,1968,138.1,5.0,8.0,Volkswagen,Jetta,9
Chennai,2009,120000,Diesel,Manual,Second,22.427300000000002,2179,138.0,7.0,3.0,Tata,New,11
Mumbai,2013,49000,Diesel,Automatic,First,13.202,2993,245.0,4.0,29.0,BMW,3,7
Kolkata,2014,22000,Petrol,Manual,First,26.5167,1198,74.0,5.0,4.11,Volkswagen,Polo,6
Coimbatore,2015,14925,Petrol,Manual,First,29.785,1197,82.9,5.0,5.37,Hyundai,i20,5
Mumbai,2013,75000,Diesel,Manual,First,33.4397,1248,88.8,7.0,6.55,Maruti,Ertiga,7
Chennai,2015,23000,Petrol,Manual,First,28.014,1497,117.3,5.0,7.0,Honda,City,5
Mumbai,2014,57000,Petrol,Manual,First,27.37,1497,118.0,5.0,5.48,Honda,City,6
Kochi,2013,76718,Diesel,Automatic,First,27.305600000000002,1968,138.03,5.0,6.51,Volkswagen,Jetta,7
Pune,2016,138000,Diesel,Manual,First,41.538000000000004,1498,98.6,5.0,5.15,Honda,Amaze,4
Hyderabad,2013,140000,Diesel,Manual,Second,24.311,2179,140.0,7.0,9.0,Mahindra,XUV500,7
Mumbai,2008,110000,Petrol,Automatic,Second,23.3933,1798,138.1,5.0,2.75,Toyota,Corolla,12
Pune,2005,126000,Petrol,Manual,Second,27.37,1086,,5.0,1.2,Hyundai,Santro,15
Bangalore,2012,73000,Diesel,Automatic,First,36.5309,1995,190.0,5.0,12.5,BMW,3,8
Kochi,2017,63423,Diesel,Manual,First,37.03,1498,98.96,5.0,7.69,Ford,EcoSport,3
Kochi,2013,62132,Petrol,Manual,First,29.785,1197,82.85,5.0,4.57,Hyundai,i20,7
Mumbai,2013,51000,Petrol,Automatic,First,27.048000000000002,1497,118.0,5.0,4.5,Honda,City,7
Hyderabad,2015,75000,Diesel,Manual,First,37.352000000000004,1248,73.94,5.0,4.9,Maruti,Ritz,5
Kolkata,2008,55410,Petrol,Manual,First,31.894099999999998,1086,68.05,5.0,1.65,Hyundai,i10,12
Mumbai,2015,41000,Petrol,Manual,First,29.302,1199,82.4,5.0,3.25,Chevrolet,Sail,5
Chennai,2012,45000,Diesel,Manual,First,35.9352,1582,126.32,5.0,6.25,Hyundai,Verna,8
Kochi,2018,53322,Petrol,Manual,First,25.438000000000002,1591,121.3,5.0,12.13,Hyundai,Creta,2
Jaipur,2013,48000,Petrol,Manual,First,29.302,1199,82.4,5.0,3.25,Chevrolet,Sail,7
Hyderabad,2013,72000,Diesel,Automatic,First,22.797600000000003,1968,174.3,5.0,29.0,Audi,Q5,7
Kochi,2013,50266,Petrol,Manual,First,27.37,1497,118.0,5.0,5.53,Honda,City,7
Hyderabad,2017,21800,Petrol,Manual,First,27.37,1497,121.36,5.0,8.75,Ford,EcoSport,3
Bangalore,2014,45000,Diesel,Automatic,Second,19.4327,2967,241.4,7.0,37.9,Audi,Q7,6
Delhi,2010,62000,Petrol,Manual,First,32.7796,1197,78.9,5.0,2.4,Hyundai,i10,10
Chennai,2014,41681,Petrol,Manual,First,27.37,1197,80.0,5.0,4.55,Hyundai,i20,6
Delhi,2011,69313,Petrol,Manual,Second,28.175,1197,85.8,5.0,2.65,Maruti,Swift,9
Pune,2017,49000,Diesel,Manual,Second,40.25,1396,69.0,5.0,1.6,Tata,Indica,3
Coimbatore,2012,40471,Diesel,Automatic,Second,26.082,2993,235.0,5.0,25.72,BMW,5,8
Ahmedabad,2013,60000,Diesel,Manual,First,36.869,1248,74.0,5.0,4.15,Maruti,Swift,7
Jaipur,2018,1001,Petrol,Manual,First,30.590000000000003,1194,94.68,5.0,7.23,Ford,Freestyle,2
Bangalore,2008,38000,Petrol,Manual,Second,22.379,1599,103.2,5.0,2.6,Hyundai,Verna,12
Mumbai,2008,66000,Diesel,Automatic,Second,25.872700000000002,1995,181.0,5.0,7.25,BMW,3,12
Kochi,2017,33901,Diesel,Manual,First,20.608000000000004,2494,102.0,8.0,14.29,Toyota,Innova,3
Hyderabad,2011,57000,Diesel,Automatic,Second,24.0534,2143,204.0,5.0,17.25,Mercedes-Benz,New,9
Pune,2013,170000,Diesel,Manual,First,36.2894,1582,126.2,5.0,7.5,Hyundai,Elantra,7
Hyderabad,2014,60000,Diesel,Manual,First,37.352000000000004,1248,73.94,5.0,4.35,Maruti,Ritz,6
Pune,2016,85000,Diesel,Manual,First,39.123000000000005,1248,88.5,5.0,8.9,Maruti,Vitara,4
Kolkata,2016,146000,Petrol,Manual,Second,30.751000000000005,1197,82.0,5.0,3.5,Hyundai,Xcent,4
Kolkata,2014,56002,Diesel,Manual,First,41.86,1498,98.6,5.0,6.1,Honda,City,6
Mumbai,2016,8554,Petrol,Manual,First,40.523700000000005,799,53.3,5.0,3.2,Renault,KWID,4
Jaipur,2014,62322,Diesel,Manual,First,37.9799,1364,67.06,5.0,4.9,Toyota,Etios,6
Kochi,2015,37929,Petrol,Manual,First,38.752700000000004,998,67.1,5.0,3.69,Maruti,Alto,5
Chennai,2016,5400,Petrol,Manual,First,38.382400000000004,1199,84.0,5.0,3.98,Tata,Tiago,4
Kolkata,2013,60000,Diesel,Manual,First,35.259,1396,90.0,5.0,2.95,Hyundai,i20,7
Kochi,2014,55730,Diesel,Automatic,First,26.645500000000002,1968,147.51,5.0,15.21,Audi,A4,6
Hyderabad,2015,62000,Diesel,Manual,First,45.724000000000004,1248,74.0,5.0,6.3,Maruti,Swift,5
Kochi,2017,14576,Petrol,Manual,First,27.37,1198,73.75,5.0,6.69,Volkswagen,Ameo,3
Mumbai,2017,17000,Petrol,Automatic,First,25.76,1497,117.3,7.0,9.5,Honda,BRV,3
Mumbai,2009,28000,Petrol,Manual,First,27.37,1197,80.0,5.0,2.65,Hyundai,i20,11
Ahmedabad,2012,58200,Diesel,Manual,First,23.602600000000002,2199,194.3,7.0,7.5,Hyundai,Santa,8
Kochi,2018,12278,Petrol,Automatic,First,37.191,998,67.04,5.0,5.63,Maruti,Celerio,2
Coimbatore,2018,17665,Petrol,Manual,First,25.438000000000002,1591,121.3,5.0,11.78,Hyundai,Creta,2
Mumbai,2011,55893,Petrol,Manual,First,24.2144,1598,103.6,5.0,3.35,Volkswagen,Vento,9
Kochi,2015,60586,Petrol,Manual,First,37.191,998,67.04,5.0,4.11,Maruti,Celerio,5
Ahmedabad,2015,13500,Diesel,Automatic,First,28.819,2143,136.0,5.0,25.51,Mercedes-Benz,CLA,5
Jaipur,2017,30000,Petrol,Manual,First,36.611399999999996,796,47.3,5.0,3.1,Maruti,Alto,3
Delhi,2018,12000,Diesel,Automatic,First,17.5651,3198,197.0,7.0,33.5,Ford,Endeavour,2
Kolkata,2017,65000,Petrol,Manual,First,28.2877,1193,88.7,5.0,4.8,Tata,Zest,3
Kolkata,2014,38000,Petrol,Manual,First,25.9049,1598,103.5,5.0,3.49,Volkswagen,Vento,6
Mumbai,2012,25000,Petrol,Manual,Second,28.175,1373,91.1,7.0,5.15,Maruti,Ertiga,8
Mumbai,2011,100000,Diesel,Automatic,First,22.540000000000003,2987,224.0,5.0,14.41,Mercedes-Benz,M-Class,9
Mumbai,2014,13710,Petrol,Manual,First,26.082,1199,74.0,5.0,4.75,Volkswagen,Polo,6
Jaipur,2015,100000,Diesel,Automatic,First,20.2055,2982,168.5,7.0,19.0,Toyota,Fortuner,5
Hyderabad,2017,17000,Petrol,Manual,First,37.191,998,67.04,5.0,4.9,Maruti,Celerio,3
Chennai,2008,89000,Diesel,Automatic,Second,25.872700000000002,1995,181.0,4.0,6.3,BMW,3,12
Jaipur,2006,100173,Petrol,Manual,Second,27.209,1497,100.0,5.0,2.4,Honda,City,14
Pune,2009,97000,Petrol,Manual,First,21.2037,1999,114.0,5.0,3.0,Mitsubishi,Cedia,11
Delhi,2016,40190,Petrol,Manual,First,29.0766,1198,74.93,5.0,4.25,Renault,Pulse,4
Hyderabad,2016,29647,Diesel,Manual,First,32.4254,1498,88.0,5.0,6.3,Volkswagen,Polo,4
Kochi,2018,43639,Petrol,Manual,First,33.971000000000004,998,100.0,5.0,8.15,Maruti,Baleno,2
Kochi,2012,37333,Petrol,Manual,First,32.7796,1197,78.9,5.0,3.22,Hyundai,i10,8
Kochi,2018,48407,Petrol,Manual,First,29.946000000000005,1197,81.83,5.0,7.65,Hyundai,i20,2
Delhi,2011,25000,Petrol,Automatic,First,16.6957,2979,306.0,2.0,30.0,BMW,Z4,9
Pune,2010,72400,Petrol,Manual,Second,32.7796,1197,78.9,5.0,2.3,Hyundai,i10,10
Delhi,2012,18000,Petrol,Automatic,First,21.896,1598,181.0,4.0,22.0,Mini,Cooper,8
Pune,2012,65167,Petrol,Manual,First,31.233999999999998,1198,86.8,5.0,3.28,Honda,Brio,8
Kochi,2016,25418,Petrol,Manual,First,33.3753,1373,91.2,5.0,7.09,Maruti,Ciaz,4
Coimbatore,2013,38995,Diesel,Manual,First,31.073000000000004,1248,73.9,5.0,6.46,Maruti,Swift,7
Chennai,2012,60000,Diesel,Manual,First,35.532700000000006,1199,73.9,5.0,4.0,Volkswagen,Polo,8
Delhi,2011,72000,Diesel,Automatic,First,27.4505,1995,184.0,5.0,11.0,BMW,X1,9
Coimbatore,2016,31075,Diesel,Automatic,Second,19.4327,2967,241.4,7.0,49.79,Audi,Q7,4
Kolkata,2015,4311,Diesel,Manual,First,41.5863,1498,99.0,5.0,4.8,Ford,Figo,5
Bangalore,2017,21000,Diesel,Automatic,First,35.03360000000001,1995,190.0,5.0,35.0,BMW,3,3
Bangalore,2011,54000,Diesel,Automatic,First,22.540000000000003,2987,224.0,5.0,21.99,Mercedes-Benz,M-Class,9
Mumbai,2007,50000,Petrol,Manual,Second,27.853,1061,64.0,5.0,1.1,Maruti,Wagon,13
Delhi,2018,13000,Petrol,Manual,First,34.454,1197,83.1,5.0,6.6,Maruti,Baleno,2
Pune,2013,74000,Petrol,Manual,First,35.42,1197,81.8,5.0,4.5,Maruti,Dzire,7
Pune,2009,75000,Petrol,Manual,Second,23.667,1150,76.0,5.0,1.0,Chevrolet,Aveo,11
Chennai,2017,25000,Diesel,Manual,First,32.4254,1498,88.0,5.0,6.9,Volkswagen,Polo,3
Mumbai,2015,52000,Diesel,Automatic,First,22.797600000000003,1968,174.3,5.0,25.49,Audi,Q5,5
Chennai,2015,20000,Diesel,Automatic,First,29.833300000000005,1968,187.74,5.0,35.5,Audi,A6,5
Kochi,2018,32663,Diesel,Manual,First,38.64,1186,73.97,5.0,6.28,Hyundai,Grand,2
Delhi,2012,76777,Diesel,Manual,Second,19.4005,2179,120.0,8.0,4.88,Mahindra,Scorpio,8
Hyderabad,2016,100303,Diesel,Manual,First,36.9495,1248,74.0,5.0,3.7,Tata,Bolt,4
Kochi,2015,43993,Petrol,Manual,First,33.971000000000004,814,55.2,5.0,3.45,Hyundai,EON,5
Kochi,2016,72118,Diesel,Manual,First,24.794,2179,120.0,8.0,10.23,Mahindra,Scorpio,4
Bangalore,2010,83000,Petrol,Automatic,Second,17.871000000000002,2354,142.0,5.0,6.5,Honda,Accord,10
Mumbai,2016,7523,Petrol,Manual,First,26.082,1199,74.0,5.0,6.15,Volkswagen,Polo,4
Mumbai,2014,34670,Petrol,Manual,First,24.311,1196,73.0,7.0,2.9,Maruti,Eeco,6
Ahmedabad,2016,30000,Diesel,Manual,First,38.64,1120,70.0,5.0,5.5,Hyundai,Grand,4
Chennai,2017,17000,Diesel,Automatic,First,17.5651,3198,197.0,7.0,31.0,Ford,Endeavour,3
Delhi,2015,59261,Diesel,Manual,First,38.64,1186,73.97,5.0,4.25,Hyundai,Grand,5
Kochi,2016,65210,Diesel,Manual,First,36.869,1248,74.0,5.0,5.48,Maruti,Swift,4
Bangalore,2016,19000,Petrol,Manual,First,29.946000000000005,1197,81.83,5.0,7.25,Hyundai,i20,4
Hyderabad,2012,50000,Petrol,Manual,First,28.175,1298,85.8,5.0,3.0,Maruti,Swift,8
Hyderabad,2015,47000,Diesel,Automatic,First,36.5309,1995,190.0,5.0,29.5,BMW,3,5
Mumbai,2007,75000,Petrol,Manual,Second,28.497,1497,78.0,5.0,1.49,Honda,City,13
Pune,2013,54534,Petrol,Automatic,First,27.2895,1197,78.9,5.0,3.65,Hyundai,i10,7
Ahmedabad,2018,13000,Diesel,Manual,First,37.03,1498,98.96,5.0,10.9,Ford,Ecosport,2
Bangalore,2015,48808,Petrol,Manual,First,37.191,998,67.04,5.0,4.3,Maruti,Celerio,5
Pune,2012,63001,Diesel,Manual,Second,33.4397,1248,88.76,7.0,6.11,Maruti,Ertiga,8
Hyderabad,2015,64771,Diesel,Manual,First,20.608000000000004,2494,102.0,8.0,15.5,Toyota,Innova,5
Mumbai,2016,34634,Petrol,Manual,First,28.658,1497,117.3,5.0,6.9,Honda,City,4
Bangalore,2012,69242,Petrol,Manual,First,30.751000000000005,1197,85.8,5.0,4.69,Maruti,Swift,8
Kochi,2011,33292,Petrol,Manual,First,29.785,1197,85.8,5.0,3.19,Maruti,Ritz,9
Pune,2012,55000,Petrol,Automatic,Second,24.150000000000002,1396,98.6,5.0,3.75,Hyundai,i20,8
Pune,2019,1000,Petrol,Manual,First,27.675900000000002,1197,81.86,5.0,8.6,Hyundai,i20,1
Chennai,2011,80000,Petrol,Manual,Second,27.37,1497,118.0,5.0,3.85,Honda,City,9
Coimbatore,2016,65003,Diesel,Automatic,First,21.896,4134,382.0,5.0,67.83,Porsche,Cayenne,4
Coimbatore,2019,16573,Petrol,Manual,First,28.658,1198,86.7,5.0,9.31,Honda,Amaze,1
Pune,2008,152633,Petrol,Automatic,First,20.769000000000002,1799,130.0,5.0,3.0,Honda,Civic,12
Bangalore,2015,53000,Petrol,Manual,First,29.946000000000005,1197,81.83,5.0,5.5,Hyundai,i20,5
Hyderabad,2017,50129,Diesel,Manual,First,31.668700000000005,1582,126.2,5.0,13.3,Hyundai,Creta,3
Hyderabad,2013,63716,Diesel,Automatic,First,25.325300000000002,1968,174.33,5.0,23.0,Audi,Q3,7
Mumbai,2018,11000,Petrol,Manual,First,39.767,796,47.3,5.0,3.35,Maruti,Alto,2
Chennai,2012,115000,Diesel,Automatic,Third,24.2466,1995,177.0,5.0,10.0,BMW,X1,8
Delhi,2013,63265,Petrol,Manual,First,32.7796,1197,78.9,5.0,2.95,Hyundai,i10,7
Pune,2016,20000,Diesel,Manual,First,34.872600000000006,1498,108.62,5.0,6.75,Volkswagen,Ameo,4
Pune,2010,79000,Petrol,Manual,Third,26.5167,1198,73.9,5.0,2.44,Volkswagen,Polo,10
Mumbai,2015,41000,Petrol,Manual,First,33.3753,1373,91.1,5.0,5.85,Maruti,Ciaz,5
Kochi,2015,26323,Petrol,Automatic,First,27.7081,1197,103.5,5.0,7.4,Volkswagen,Polo,5
Pune,2016,76000,Diesel,Manual,First,39.284,1120,71.0,5.0,3.8,Hyundai,Xcent,4
Hyderabad,2008,69972,Petrol,Manual,First,21.735000000000003,1799,130.0,5.0,3.8,Honda,Civic,12
Kolkata,2008,69000,Petrol,Manual,First,28.497,1497,78.0,5.0,2.7,Honda,City,12
Jaipur,2016,65000,Diesel,Manual,First,25.695600000000002,2523,62.1,7.0,7.21,Mahindra,Bolero,4
Hyderabad,2016,29512,Petrol,Manual,First,28.014,1497,117.3,5.0,7.9,Honda,City,4
Kolkata,2017,51000,Diesel,Manual,First,40.894,1186,73.97,5.0,4.2,Hyundai,Xcent,3
Mumbai,2014,58003,Diesel,Manual,First,30.606100000000005,1461,108.45,5.0,5.75,Renault,Duster,6
Hyderabad,2013,56500,Petrol,Automatic,First,27.3378,998,66.1,5.0,3.45,Maruti,A-Star,7
Bangalore,2014,29063,Diesel,Automatic,First,27.5471,1968,174.33,5.0,25.75,Audi,A4,6
Coimbatore,2018,46811,Diesel,Manual,First,25.76,2179,140.0,7.0,16.59,Mahindra,XUV500,2
Coimbatore,2014,31897,Petrol,Manual,First,29.0766,1198,74.96,5.0,4.69,Renault,Pulse,6
Mumbai,2009,52100,Diesel,Automatic,Second,21.252,1995,170.0,5.0,7.5,BMW,3,11
Hyderabad,2016,73000,Diesel,Manual,First,22.024800000000003,2393,147.8,7.0,16.5,Toyota,Innova,4
Kolkata,2009,31423,Petrol,Manual,First,27.37,1497,118.0,5.0,1.99,Honda,City,11
Chennai,2014,75180,Diesel,Manual,First,36.869,1248,74.0,5.0,5.25,Maruti,Swift,6
Mumbai,2013,75000,Diesel,Manual,Second,31.620400000000004,1461,108.45,5.0,5.4,Renault,Duster,7
Mumbai,2014,15000,Petrol,Manual,First,26.5167,1198,74.0,5.0,3.9,Volkswagen,Polo,6
Mumbai,2015,12000,Petrol,Manual,First,27.675900000000002,1197,81.86,5.0,5.8,Hyundai,i20,5
Pune,2014,32000,Diesel,Automatic,First,29.173200000000005,1995,190.0,5.0,30.5,BMW,5,6
Hyderabad,2017,44504,Diesel,Manual,First,37.674,1248,74.0,5.0,5.6,Maruti,Swift,3
Jaipur,2015,39437,Diesel,Manual,First,45.724000000000004,1248,74.0,5.0,5.15,Maruti,Swift,5
Coimbatore,2017,36931,Diesel,Automatic,First,30.718799999999998,1582,126.2,5.0,9.48,Hyundai,Verna,3
Bangalore,2016,17800,Petrol,Automatic,Second,35.259,624,37.48,4.0,2.38,Tata,Nano,4
Hyderabad,2009,71346,Petrol,Manual,First,28.175,1298,85.8,5.0,3.8,Maruti,Swift,11
Delhi,2015,45000,Petrol,Manual,Second,29.946000000000005,1197,81.83,5.0,5.5,Hyundai,i20,5
